0,14442,1.000000
0,1378,1.000000
0,1544,1.000000
0,6092,1.000000
0,7636,1.000000
10,5579,1.000000
10,14471,1.000000
10,12126,1.000000
10,6631,1.000000
10,3287,1.000000
10,3224,1.000000
11,18813,1.000000
12,1048,1.000000
12,389,1.000000
12,19494,1.000000
12,17889,1.000000
12,2617,1.000000
12,9366,1.000000
12,12597,1.000000
12,10962,1.000000
12,12111,1.000000
12,863,1.000000
18,3429,1.000000
18,9826,1.000000
18,8165,1.000000
18,18928,1.000000
18,1239,1.000000
18,11134,1.000000
18,1843,1.000000
18,14768,1.000000
22,7307,1.000000
22,18734,1.000000
25,2847,1.000000
27,18575,1.000000
27,13131,1.000000
27,19402,1.000000
29,6794,1.000000
29,3846,1.000000
31,16626,1.000000
34,18839,1.000000
34,16229,1.000000
34,11762,1.000000
39,3337,1.000000
40,16125,1.000000
40,5058,1.000000
40,9998,1.000000
40,15698,1.000000
40,15125,1.000000
40,18821,1.000000
40,1321,1.000000
40,16457,1.000000
48,18870,1.000000
48,15114,1.000000
48,6077,1.000000
48,2902,1.000000
48,16528,1.000000
48,4751,1.000000
48,12308,1.000000
48,11084,1.000000
48,2645,1.000000
48,6347,1.000000
48,9830,1.000000
48,8104,1.000000
48,12102,1.000000
48,2120,1.000000
48,9409,1.000000
48,8708,1.000000
48,17649,1.000000
48,18903,1.000000
60,7176,1.000000
60,1025,1.000000
60,6152,1.000000
60,1205,1.000000
60,7185,1.000000
60,144,1.000000
60,19148,1.000000
60,3127,1.000000
60,15029,1.000000
60,2321,1.000000
60,1521,1.000000
60,9365,1.000000
60,18831,1.000000
60,3443,1.000000
60,7830,1.000000
60,2571,1.000000
60,4118,1.000000
60,14421,1.000000
60,6555,1.000000
60,11110,1.000000
60,15167,1.000000
60,13828,1.000000
60,14704,1.000000
60,2346,1.000000
60,17327,1.000000
78,15546,1.000000
80,13010,1.000000
80,14370,1.000000
80,13118,1.000000
85,3607,1.000000
85,18760,1.000000
85,18770,1.000000
85,9193,1.000000
85,6407,1.000000
85,14123,1.000000
85,13337,1.000000
94,4147,1.000000
97,1205,1.000000
97,15704,1.000000
100,3332,1.000000
100,11052,1.000000
103,15036,1.000000
103,17098,1.000000
104,2538,1.000000
106,132,1.000000
107,12142,1.000000
108,7364,1.000000
108,18601,1.000000
108,7627,1.000000
108,18599,1.000000
108,12525,1.000000
110,2120,1.000000
110,7853,1.000000
110,6077,1.000000
110,5340,1.000000
110,10540,1.000000
110,2981,1.000000
110,8296,1.000000
110,15114,1.000000
110,236,1.000000
110,2645,1.000000
110,12102,1.000000
110,8104,1.000000
110,9409,1.000000
110,17649,1.000000
110,11084,1.000000
117,17932,1.000000
117,2506,1.000000
117,15137,1.000000
117,10167,1.000000
117,5791,1.000000
117,15161,1.000000
117,15406,1.000000
117,5493,1.000000
117,10269,1.000000
117,8106,1.000000
117,18894,1.000000
117,9538,1.000000
117,2674,1.000000
117,13940,1.000000
117,17622,1.000000
117,18380,1.000000
117,9046,1.000000
117,15390,1.000000
117,14637,1.000000
117,12652,1.000000
117,9906,1.000000
117,11211,1.000000
117,4237,1.000000
117,3956,1.000000
117,1497,1.000000
117,12474,1.000000
117,3929,1.000000
132,106,1.000000
132,12588,1.000000
132,10645,1.000000
132,4883,1.000000
132,16125,1.000000
142,13325,1.000000
142,15546,1.000000
142,18904,1.000000
142,1036,1.000000
144,60,1.000000
144,14555,1.000000
144,578,1.000000
144,5904,1.000000
144,18664,1.000000
144,19067,1.000000
144,14421,1.000000
144,2346,1.000000
144,14651,1.000000
144,5070,1.000000
144,7185,1.000000
144,10637,1.000000
144,17775,1.000000
144,6511,1.000000
144,14862,1.000000
156,8225,1.000000
156,18580,1.000000
157,9649,1.000000
161,196,1.000000
162,7900,1.000000
164,16823,1.000000
164,9931,1.000000
164,18702,1.000000
164,18867,1.000000
164,9644,1.000000
164,14603,1.000000
164,6413,1.000000
164,6565,1.000000
164,6684,1.000000
173,2679,1.000000
173,9542,1.000000
173,2891,1.000000
173,1229,1.000000
175,9830,1.000000
180,14484,1.000000
183,4860,1.000000
186,8626,1.000000
186,7088,1.000000
189,8626,1.000000
194,16332,1.000000
194,15977,1.000000
194,8447,1.000000
194,12632,1.000000
194,14943,1.000000
194,2722,1.000000
194,19053,1.000000
196,161,1.000000
196,6854,1.000000
196,18963,1.000000
196,16201,1.000000
196,14184,1.000000
196,12664,1.000000
196,3976,1.000000
196,13055,1.000000
196,6467,1.000000
196,8136,1.000000
196,6844,1.000000
196,3218,1.000000
196,324,1.000000
201,12142,1.000000
201,6055,1.000000
201,19044,1.000000
201,9041,1.000000
201,12150,1.000000
213,18800,1.000000
213,16625,1.000000
216,17026,1.000000
216,8175,1.000000
216,17019,1.000000
218,8106,1.000000
218,15008,1.000000
218,3831,1.000000
218,311,1.000000
218,13730,1.000000
226,12278,1.000000
226,8288,1.000000
229,9846,1.000000
234,19107,1.000000
236,110,1.000000
236,14317,1.000000
236,528,1.000000
236,7485,1.000000
236,1347,1.000000
236,3229,1.000000
236,11113,1.000000
236,6798,1.000000
236,18402,1.000000
245,12966,1.000000
245,3031,1.000000
245,5477,1.000000
245,18332,1.000000
245,4750,1.000000
245,2210,1.000000
247,13828,1.000000
247,18159,1.000000
247,17820,1.000000
247,2571,1.000000
247,16653,1.000000
