0,633,1.000000
0,1862,1.000000
0,2582,1.000000
6,1416,1.000000
6,1602,1.000000
6,1042,1.000000
6,373,1.000000
10,476,1.000000
10,2545,1.000000
14,2034,1.000000
14,2075,1.000000
14,158,1.000000
14,2077,1.000000
14,2668,1.000000
20,1072,1.000000
20,2374,1.000000
20,2375,1.000000
20,2269,1.000000
20,2270,1.000000
28,1687,1.000000
29,963,1.000000
29,2645,1.000000
30,1358,1.000000
30,1416,1.000000
30,2162,1.000000
30,697,1.000000
30,2343,1.000000
30,738,1.000000
34,1358,1.000000
37,2427,1.000000
37,1190,1.000000
37,60,1.000000
40,507,1.000000
40,866,1.000000
40,1364,1.000000
42,1372,1.000000
42,87,1.000000
43,963,1.000000
43,2399,1.000000
43,2400,1.000000
43,152,1.000000
43,1653,1.000000
43,1530,1.000000
45,2668,1.000000
49,2034,1.000000
49,1666,1.000000
53,1358,1.000000
53,1103,1.000000
53,1739,1.000000
55,60,1.000000
55,815,1.000000
55,2021,1.000000
55,323,1.000000
55,651,1.000000
59,1358,1.000000
59,1725,1.000000
59,1627,1.000000
59,609,1.000000
59,615,1.000000
59,1287,1.000000
59,2651,1.000000
59,105,1.000000
59,580,1.000000
59,1067,1.000000
60,37,1.000000
60,55,1.000000
60,1527,1.000000
61,1416,1.000000
61,1309,1.000000
61,2162,1.000000
61,2312,1.000000
61,1080,1.000000
65,2021,1.000000
68,1358,1.000000
68,1986,1.000000
68,391,1.000000
72,1358,1.000000
72,1103,1.000000
73,1358,1.000000
73,797,1.000000
73,449,1.000000
73,1136,1.000000
73,558,1.000000
73,1723,1.000000
73,1189,1.000000
73,876,1.000000
73,1214,1.000000
73,1745,1.000000
73,1751,1.000000
73,1035,1.000000
74,1416,1.000000
74,586,1.000000
74,1042,1.000000
74,2155,1.000000
74,544,1.000000
87,42,1.000000
87,842,1.000000
87,2164,1.000000
88,1309,1.000000
88,1527,1.000000
88,815,1.000000
89,1653,1.000000
89,1530,1.000000
90,1358,1.000000
90,817,1.000000
90,155,1.000000
90,156,1.000000
94,586,1.000000
95,1602,1.000000
100,1602,1.000000
100,2056,1.000000
101,1358,1.000000
101,281,1.000000
101,1589,1.000000
105,59,1.000000
105,1721,1.000000
105,2651,1.000000
105,2476,1.000000
110,1262,1.000000
110,567,1.000000
110,2279,1.000000
110,1161,1.000000
110,1599,1.000000
111,1358,1.000000
111,1169,1.000000
111,2643,1.000000
111,758,1.000000
111,2492,1.000000
111,1762,1.000000
118,842,1.000000
118,554,1.000000
118,1690,1.000000
118,2112,1.000000
118,2166,1.000000
118,454,1.000000
125,458,1.000000
125,2363,1.000000
128,233,1.000000
128,392,1.000000
128,370,1.000000
128,2270,1.000000
131,2169,1.000000
131,834,1.000000
134,406,1.000000
135,137,1.000000
135,2144,1.000000
135,2095,1.000000
137,135,1.000000
137,2144,1.000000
137,2329,1.000000
137,2504,1.000000
144,2192,1.000000
144,1593,1.000000
144,145,1.000000
144,213,1.000000
145,144,1.000000
145,213,1.000000
145,537,1.000000
145,1593,1.000000
145,1165,1.000000
145,2622,1.000000
