5,1629,1.000000
5,2546,1.000000
5,1659,1.000000
12,2661,1.000000
12,1001,1.000000
12,1318,1.000000
12,2662,1.000000
21,1043,1.000000
21,2310,1.000000
29,963,1.000000
29,2645,1.000000
32,1973,1.000000
32,279,1.000000
32,518,1.000000
32,1850,1.000000
41,1914,1.000000
41,644,1.000000
41,175,1.000000
41,596,1.000000
43,963,1.000000
43,2399,1.000000
43,2400,1.000000
43,152,1.000000
43,1653,1.000000
43,1530,1.000000
62,485,1.000000
64,1737,1.000000
64,1209,1.000000
64,2616,1.000000
70,441,1.000000
70,2184,1.000000
77,659,1.000000
77,1803,1.000000
79,2097,1.000000
79,603,1.000000
89,1087,1.000000
89,884,1.000000
89,1401,1.000000
89,2463,1.000000
89,1157,1.000000
89,1094,1.000000
89,258,1.000000
89,1653,1.000000
89,1530,1.000000
89,1585,1.000000
96,2217,1.000000
97,661,1.000000
97,1353,1.000000
98,1521,1.000000
102,1623,1.000000
102,109,1.000000
102,1878,1.000000
102,1448,1.000000
102,2256,1.000000
102,1251,1.000000
102,1871,1.000000
102,1561,1.000000
109,102,1.000000
109,1624,1.000000
109,2045,1.000000
109,236,1.000000
109,306,1.000000
109,124,1.000000
109,1769,1.000000
109,289,1.000000
109,2092,1.000000
109,459,1.000000
109,318,1.000000
109,2093,1.000000
109,1772,1.000000
109,1045,1.000000
109,1785,1.000000
109,1337,1.000000
109,1998,1.000000
109,1787,1.000000
109,610,1.000000
109,1789,1.000000
109,1779,1.000000
109,1346,1.000000
109,153,1.000000
109,519,1.000000
109,133,1.000000
109,1805,1.000000
109,426,1.000000
109,563,1.000000
112,1623,1.000000
112,487,1.000000
112,306,1.000000
112,2080,1.000000
124,109,1.000000
124,306,1.000000
124,1367,1.000000
124,1622,1.000000
124,2478,1.000000
126,1623,1.000000
126,2045,1.000000
126,236,1.000000
126,306,1.000000
126,1551,1.000000
126,2079,1.000000
129,441,1.000000
129,701,1.000000
133,109,1.000000
133,1623,1.000000
133,2045,1.000000
133,1670,1.000000
138,236,1.000000
138,306,1.000000
138,1776,1.000000
152,43,1.000000
152,2238,1.000000
152,2240,1.000000
152,884,1.000000
153,109,1.000000
153,1623,1.000000
153,2045,1.000000
153,236,1.000000
153,459,1.000000
153,306,1.000000
175,41,1.000000
175,1914,1.000000
175,2388,1.000000
175,955,1.000000
175,596,1.000000
175,2217,1.000000
175,2135,1.000000
190,2135,1.000000
190,491,1.000000
193,441,1.000000
193,458,1.000000
228,1871,1.000000
